tai,acc,trans.at,trans.gc,zAA2.at,zAA2.gc,zAA1.at,zAA1.gc
1,NC_014550,-0.042076394388959576,-0.12700847405607757,-0.01190136229875479,-0.300288394104985,0.5276973878535687,1.2141756638400785
1,NC_014221,-0.4462183177448066,-0.28598769495014376,0.5381436887308522,-0.22905421929839853,0.9324068031690478,1.1379416976588694
1,NC_010628,-0.1978761162865985,-0.16754650133251606,-0.050209444242341,-0.12075052625547604,0.8411310200081115,1.2815667363589074
1,NC_014158,0.12123947170968491,-0.13454242851464315,-0.35130038415328846,-0.7222578736436918,0.17987817692449723,1.1194810818070664
1,NC_014657,-0.06939376926107169,0.1754830100225166,-0.19692310492979503,-0.26511990037999467,0.38348162464364005,1.34711440449767
1,NC_009648,-0.2979728112359007,0.16125326597558243,0.17564963643005715,-0.7419359898934996,1.09955562562692,0.8188715806840909
1,NC_011206,-0.18286245149987096,-0.12651271373712875,-0.11144346089354124,-0.4241488563015614,0.73562794029602,1.0882921601478706
1,NC_008023,-0.45463457219252595,-0.3689259157992849,0.1162749465561409,0.24941758074966,0.9759110097855417,1.3509674357241845
1,NC_003910,-0.36575802026667664,-0.203202949329366,0.0991017711476391,-0.10645215596847554,0.8760271086468857,1.3245834461782162
1,NC_009441,-0.15246232265418846,0.011687531075527833,-0.18324803757160385,-0.4944484559167036,1.12525843692563,1.0134735454448072
1,NC_014816,-0.33016021615593305,-0.10154195946114973,0.25733088362510814,-0.45509008320496935,1.0923975473260361,1.0296310761860987
1,NC_008702,-0.3053514551772746,-0.1488727741166278,0.1749472841516297,-0.5558287741180903,0.8070299448530847,1.0665738928658266
1,NC_011146,-0.25841823550789556,-0.19876017413838992,0.17311963210327075,-0.2484785025953255,0.9864675193803971,1.2312549100010914
1,NC_004631,-0.2192642525165917,0.23401967182416186,0.08607176422518353,-0.7266361301341847,0.9448709621568033,0.7730267604279821
1,NC_015682,-0.5289058411373988,-0.7493356222935572,0.39855800012045345,0.7151722512923867,0.9280524098128735,1.8218983468085301
1,NC_008596,0.024263696139421934,-0.14892094371246123,-0.10124662203736634,-0.7607095690690042,0.365983373241329,1.1158772325949164
1,NC_009379,-0.24287595729928013,-0.4610737741534867,0.02969029715460031,0.42258006350226823,1.164834651635108,1.5622298943311355
1,NC_014494,-0.2849384068720563,-0.4229841158970758,-0.0037114826572037796,0.34140350058884084,0.8828226393235402,1.4994669270410061
1,NC_007908,-0.24643080644550042,-0.07524563181193136,0.007630252267186277,-0.38553572986092977,0.9169856438515807,1.0850884770020377
1,NC_010943,-0.08811426687953619,0.012425461739656932,-0.09320552775567806,-0.6423354646939591,0.7083560984094354,0.9824073919092304
1,NC_016109,0.11939663804221387,0.12234133252709764,0.1817408184278239,-0.7196631779115175,-0.2662131176017636,1.2644831551708064
1,NC_010814,-0.30788206273961194,-0.05900019404191448,0.06500112089301255,-0.19042968096114188,1.2215324164976562,1.150060574281849
1,NC_009953,0.14606014163278058,-0.13624453908380108,-0.19120196186535096,-0.8851221529968327,0.285127631257082,1.0020681276116226
1,NC_013174,-0.09334358449166999,-0.2697069477775057,0.11912163821630534,-0.6871569559923312,0.5234563307709872,0.7594209167146082
1,NC_012912,-0.19466854853142718,0.27173391519189066,0.05042698420956185,-0.7673377576634253,0.9293871107317705,0.6782677376312387
1,NC_012881,-0.2726237278628701,-0.17119314804148122,0.33643534350627585,0.06318367827198981,1.2195008157806781,1.7978181163695761
1,NC_010380,-0.2661331595050591,-0.48242567756154997,-0.006596282011083546,0.3425930079376476,0.8901283009597247,1.5344329093849245
1,NC_008819,-0.14056184381044873,-0.29867800989893034,0.09990374777122105,0.23200302265831171,1.177801537060652,1.6933620006959413
1,NC_009567,-0.2545883691190325,0.10939623167314202,-0.010958800871805063,-0.298250677618629,0.6897245675020989,0.9470861649411053
1,NC_016909,-0.2921048615117311,0.14819055485609667,0.019500158463573836,-0.2643333554579097,1.1359164582961323,1.1768797074688524
1,NC_012751,-0.33091782665305813,0.042561339286461934,0.11925914765189616,-0.294602472255855,1.0237413490023464,1.1033579803171452
1,NC_013450,-0.0018771820348463045,0.14571560140901307,-0.25039321830675193,-0.5563276729969167,0.5522005415121671,1.035721099575925
1,NC_014831,-0.18719547251498025,-0.013774994247006797,0.012635120425404905,-0.7692489707393936,0.295105012491895,1.2249070913625992
1,NC_015497,-0.20321624345371928,-0.03790496740106781,-0.06725061611650036,-0.27773319629891996,0.8413361218150233,1.2008901342265157
1,NC_006270,-0.13481813851800273,0.13509313828571345,-0.23118145089529746,-0.5256722884678853,-0.09645465571152671,1.003625373283071
1,NC_015683,-0.16489011128888054,-0.15831157027490236,0.03473268650959119,-0.2767417076739821,0.5249941093700831,1.0616411567714554
1,NC_012522,0.19353657832653118,-0.1720294554424382,-0.1706252466952467,-0.7261379593158033,0.1517768955029608,1.1274503982243749
1,NC_007514,-0.24128117907134955,-0.22804186518608177,0.14198131569314815,-0.043050156627370786,1.3906312654345399,1.1916456237823387
1,NC_009454,-0.29612557351948327,-0.12392733027254836,0.24595857647510877,-0.25819254555049903,0.9941730595328735,1.6240376585785992
1,NC_016928,0.006519833408724182,0.1173650140064936,-0.25093680463601065,-0.5685123604806741,0.6485777036003868,0.9840754586721692
1,NC_015714,-0.29699380397110964,0.24154443114256102,-0.196231983002763,-0.6326124442053618,0.2854130741440617,0.6373852282864076
1,NC_006677,-0.3050660489373004,0.02809517945494381,0.19380622697648953,-0.6538159491492659,1.0780556638798933,0.8078521102539107
1,NC_010688,-0.06853002614533542,-0.022558852326515895,-0.2148375066474857,-0.5428074068129924,0.8145415056072598,0.8212718269260404
1,NC_008800,-0.23306889238561207,0.07340914461131633,8.800407100252039e-4,-0.4049346316651733,0.9236693090143833,0.8401640730067761
1,NC_009943,-0.24584447469695886,-0.15214304498183095,0.03705849051105739,-0.5739920933830269,1.1284897057602357,1.5012535584703768
1,NC_010475,-0.23817658726434776,-0.3026884753474828,0.08787019228706516,0.025249096818669603,1.121038231164261,1.106250800669729
1,NC_016944,-0.32905232377542437,0.02072914429159582,0.1660336752659028,-0.35676752346272245,0.948433430518712,0.8114932245086005
1,NC_015662,0.03916640976529502,0.24051154762112473,-0.1611434311355411,-0.7749439920439357,1.4020514932113834,0.6988820105088563
1,NC_010424,-0.27983555851968467,0.04135781383704774,0.3116331017571634,-0.6346398840887431,0.8915317389690034,1.481700637932125
1,NC_007948,-0.21379057782549588,-0.11762287759814442,0.10079910535667659,-0.3645064415342627,1.0123529599606933,1.0410573383363855
1,NC_011901,-0.16915355319657258,-0.1435751729586365,0.01198223453376386,-0.4246988531029986,0.8057964011659671,1.4055155107214965
1,NC_002967,-0.1937426432629589,-0.2643570335655097,-0.06082113962790141,0.25470258137771284,0.8596802409359741,1.7852248519440306
1,NC_010002,-0.05919202310351644,-0.141002692829775,-0.20399178567403578,-0.3505161191096253,0.7145744569395932,1.0213370438383853
1,NC_007929,-0.21728347137320772,-0.21360060371235645,0.09851853535620284,0.11858078489872614,1.1458554589022922,1.8849475273877099
1,NC_004193,0.07589434963983334,0.18457824953704544,-0.36775872810306576,-0.5523419160574674,0.1061911770618596,1.1656176113370291
1,NC_009883,-0.24587663253789804,0.07692362735856768,0.04772961664579842,-0.03850012718437458,1.2337213634908482,1.4044092841647413
1,NC_014920,-0.25116264686842416,0.11744011808599181,-0.010228386330576683,-0.34262222455242863,0.8464323172354821,0.9184868000937659
1,NC_008146,0.03606638091050835,-0.15895701943000468,-0.08778544244185002,-0.7970992147588045,0.3843360131116634,1.1477442549400838
1,NC_015214,-0.23357393798815512,-0.29293068405484185,0.318092056986718,0.4565268720491867,1.762631002614362,1.860484523719056
1,NC_016629,-0.34100244220717196,-0.3294728327834266,0.048991024154723575,-0.09827260265504156,0.7671129545103829,1.4578583946342984
1,NC_015460,-0.16574236889955482,0.14946996352599162,-0.03193363239507488,-0.29621513091520635,0.5430812815741586,0.8897323830805244
1,NC_010531,-0.278960685633197,-0.43771305743296113,-0.0037944674436338477,0.4410162342725518,1.1179900146640591,1.547616440861991
1,NC_009033,0.023127842619364437,-0.1369477822627335,-0.23169256239965833,-0.10525396436477302,0.48572901901963694,1.9108284152212307
1,NC_008312,-0.39885759268374776,0.2140192294250876,0.11258781818746519,0.27464139738454196,1.3929444539953617,1.659948623568822
1,NC_017025,-0.18150937458725835,0.03440285495902704,-0.20738021967521025,-0.3850626647856991,0.9555594736613477,1.1225085576743512
1,NC_010503,-0.21329800350961328,-0.02323543516532035,-0.2088099024489793,-0.37375715293225664,1.5283267288503273,1.123187223862776
1,NC_016613,-0.27002847732739627,0.09120609462274137,0.09690060914506364,-0.49781335161963153,0.8192514251868022,0.8831838095619415
1,NC_000908,-0.4565798906134224,-0.3714915834958262,0.2169205603716448,0.0749899778407451,1.557065316125346,1.4436320669354155
1,NC_007797,-0.5596999460675791,0.6427702253032581,-0.16259828830304904,-0.24321025895387144,0.7267637889279878,1.8308363928981237
1,NC_009783,-0.1926608142190783,-0.09900996119945629,0.23795296491475937,-0.3964882064171932,1.283227950954282,0.9346147558151316
1,NC_015930,-0.38399203613394917,-0.3530364325267759,0.18623529878675807,0.09928133320520824,1.2058665938519533,1.2766942653005005
1,NC_009881,-0.27269989242341197,0.22359148735114825,0.03184244703752945,-0.2584504211291824,1.2514374263051118,1.0956000188907487
1,NC_004344,-0.0030715635514965717,0.19867722183423123,-0.26383956881842935,-0.5111137271062427,0.7054956954750431,1.0522655567150978
1,NC_012026,-0.2555013665905426,0.2190501253887712,-0.05991314185535275,-0.37321166634170755,0.5925275927140685,1.6980233917996954
1,NC_006142,-0.27095070688879275,0.2893746104519787,-0.04242305911359541,-0.3022494169684511,1.1592922709046731,1.0596480051129247
1,NC_008369,-0.25289328400901157,0.02961386340151984,0.02316739272073655,0.05489315450292351,1.5525865000227572,1.3617596355613317
1,NC_014935,-0.19113744027772486,-0.21584212964619887,0.003063874718800985,0.14294286038989923,1.466149795987942,1.7415804599089597
1,NC_007964,-0.23674493514567257,-0.19722505796658168,-0.14656516970217576,-0.5027624175616824,0.8262079327059442,1.16910465282336
1,NC_009091,-0.12983788693561216,-0.2619689375181128,0.033436642949710306,0.2648090583795812,1.2583157347580327,1.880407103240897
1,NC_009975,0.17016431821509728,0.24714584668618225,-0.3729433085229181,-0.4058845378541937,0.08542085299010711,1.5862813428818237
1,NC_015660,-0.0708825567737103,0.2844240785599371,-0.3124628470477286,-0.5801172061409176,0.11306792465781526,0.916873808155543
1,NC_006831,-0.04142416565417209,0.2395131933965393,-0.3806621333793321,-0.28800432750630384,0.7544681074151423,1.2617097904711538
1,NC_008816,-0.09221249747035117,-0.20281216018873982,0.019774154027156918,0.2414226416401018,1.243581456274556,1.989573438116905
1,NC_002978,-0.09322354647951067,0.35198540494120656,-0.08807402731552783,-0.18050252885418866,1.2351240362248208,1.5812261970969121
1,NC_009663,-0.18615593251987228,-0.04770558687603408,-0.18891074653446296,-0.17301112881465758,0.726278275800706,1.1218926143680439
1,NC_013656,-0.2985358608068318,-0.2859445704905041,0.120443235533918,0.054207284172177295,1.264121071630075,1.5166003038131468
1,NC_008699,0.01985305300251529,-0.289298336550901,-0.12198917772303229,-0.5483965371409552,0.2724819454842389,1.3413050793114683
1,NC_010741,-0.3040656311247002,0.24397962001885146,-0.2126366205222989,-0.611140427614268,0.27105803718403343,0.6206762208971396
1,NC_015391,-0.14955222357574993,-0.005975239439996356,-0.05338027385079985,-0.35206531018747933,0.5919786379893369,1.3622458304955254
1,NC_014970,-0.47637987885079075,-0.2778892011720293,0.13226918754588268,0.9407890112805902,2.115649862625763,2.1089179993944267
1,NC_005823,-0.22059701846992227,0.10131174674055964,0.2157803429625364,-0.414047133136991,0.8832095109638338,1.007457792968049
1,NC_012441,-0.33399365650901447,-0.10140822294205848,0.1634070095706663,-0.39681155882437175,0.9759384757008283,1.130087768182796
1,NC_000916,-0.12948218423752292,-0.491846390791082,0.10459621967444119,0.5603806367875215,0.7374952962684755,2.880575967693494
1,NC_008530,-0.217376365247831,-0.2351109319576523,0.16654253034450206,0.13775245366466368,1.5072282251710005,1.7439826975031245
1,NC_003103,-0.2936954037893908,0.15927439901462884,0.023471695912855084,-0.22524863527236902,1.2868319934051535,1.1665938150693096
1,NC_009778,-0.3585286317972056,0.19971616453187252,0.3713814244450542,-0.7903253103249779,1.1933111641523473,0.6968680819974766
1,NC_016894,-0.2889764020632628,-0.04890951664519672,-0.17577129107753964,-0.36354134260810744,0.5742692313651608,1.427249785334141
1,NC_013893,-0.03256453617357249,-0.01101369059250647,-0.28538610092372646,-0.3366777714390905,0.5104499274276684,1.0089140929389462
1,NC_014506,-0.20208269040065627,-0.08526171373822282,-0.1598007747018938,-0.05994732349001222,0.7218893072669792,1.2365441718115129
1,NC_007622,0.02907553713638087,0.1277073341571238,-0.2615466272725717,-0.5510333609932958,0.49150777744074425,0.9619092088147947
1,NC_010694,-0.25835056589782324,0.15783448137395567,0.13881380993766787,-0.7189362681302898,1.1986047188437445,0.7194066275374424
1,NC_016857,-0.22418058540138425,0.23015727288887658,0.07769645093921404,-0.7790849962141643,0.8472419003921232,0.7182741658875746
1,NC_003295,-0.03947258208665102,0.02364966273781064,-0.16254632631857838,-0.5882915095481047,0.7276831432743073,0.7840395747047779
1,NC_008599,-0.29148636053414867,0.21104348874122497,-0.2288322476829363,-0.4791136202700098,0.27696273343766376,1.8149900816200308
1,NC_015921,-0.1624068514291774,-0.21717432945359755,0.07894721346500694,0.1875311106727477,1.3638350776735264,1.850885149463545
1,NC_014616,0.06079588462373159,-0.024829786456425713,-0.12510507510195992,-0.5365890924217658,0.7209607497634037,1.1724465079824269
1,NC_008346,-0.22426229859107644,-0.17249510042420862,0.06994133149538237,-0.15004522902011516,1.2146647494272234,1.920294096677773
1,NC_015975,-0.13581398695764949,0.036391819312698186,0.08748713756339777,-0.20467084133897473,1.0731017515161234,1.4859665063652545
1,NC_012850,-0.28405753562426583,-0.19525207232521005,0.07971161464985008,-0.27872435702961595,0.665308763112729,1.3608516099395356
1,NC_012490,0.08759770550929301,-0.1196702913320844,-0.12691895369056225,-0.5503795266615922,0.2844278754140215,1.2680321032871071
1,NC_007613,-0.20526124523411493,0.30115190307864353,0.20043681180273745,-0.7852718370189387,1.0704459502942605,0.6726750860224964
1,NC_009253,-0.18139711741831668,-0.2617203613773733,-0.027933256143921115,0.05879726060225787,0.5447048573557385,1.7830830026847355
1,NC_013595,-6.272915536326071e-4,-0.14873412865043595,0.06924380998514489,-0.5866813616207982,0.29966841903012714,1.218619428018436
1,NC_014644,-0.2869839448659203,0.1304073469476698,0.1654227197815713,-0.443193612362234,1.2101710843739382,1.1401277131595262
1,NC_015744,-0.5170456477822208,0.0755066535911873,0.17519863373866357,-0.010581697402239645,0.8248481936769818,0.7843273433521849
1,NC_015311,-0.0787643282764351,-0.12240850670054848,-0.17324861450036189,-0.23896270758346416,1.0162715594504501,1.299664608244763
1,NC_008593,-0.09297044954468833,-0.27511130201854384,-0.1866250463991168,-0.10234540806280314,0.6633103988196598,2.221507877697816
1,NC_015736,0.11423088471830542,0.0016860448292088104,0.007428666325688615,-0.4707484109981119,-0.07517129983103353,1.481048381777943
1,NC_008253,-0.19054706067685284,0.24843361727703805,0.06203214984149161,-0.8140983802406536,0.6590995673396618,0.7167440701388127
1,NC_015873,-0.19934274422806386,-0.29133566224680857,0.18979219288383192,0.07713353074927459,1.3285990959474145,1.6777652691149036
1,NC_014555,-0.9774314852547179,0.364673011549394,0.5601036261705806,-0.2959184693683913,1.200264933110656,1.7497491225403785
1,NC_007644,-0.3731281164436322,-0.2660617268811847,0.18963387260728454,-0.15958952110563993,0.6480643648014298,1.6589723425375604
1,NC_009089,-0.032837568586308125,0.042676196822526866,-0.2710066259471122,-0.22464826433410623,0.5490878141285114,1.8814025788995652
1,NC_013892,-0.18092014651549249,0.11607744827790588,0.052461693417134664,-0.402515519819054,1.1070396324556886,0.8797852954797842
1,NC_016616,-0.23953649974426167,-0.23232489074957047,0.28993682729021963,-0.05620349703826241,1.2559755028038837,1.3886048469392556
1,NC_008340,-0.2192009753514529,-0.09565383714623402,-0.12314446997078943,-0.5900647572537361,0.8333599959999571,1.4632846443370304
1,NC_014152,-0.3552105425274286,-0.0909056080857378,0.16897905504582328,-0.31280661198924486,0.6283323591790131,1.7019170367740513
1,NC_007333,-0.06063756164421092,-0.34355893061462744,0.6241569080091429,-0.768605777007292,0.5412734827765753,0.8721213951239479
1,NC_017031,-0.19196091712415325,-0.1692178210954673,0.024664593626656767,-0.22053504067733423,0.52976083208749,1.0878973551444768
1,NC_015278,-0.3549802637552259,-0.5051278640198982,0.2759710217068795,0.2836117523927652,1.29805122094838,1.7282027351510973
1,NC_017056,-0.2361447535188672,0.21233955977082375,-0.06131799401016644,-0.3195563646349806,1.040782536835481,1.0871005235360673
1,NC_011601,-0.21034719754073838,0.2265623254075326,0.12338599108144432,-0.7578919481789976,0.9478099828610493,0.7353948784581237
1,NC_013406,-0.10663216097781594,0.15391674806431474,-0.21272343112328446,-0.51962169206009,0.5321068612980491,1.1412316937124687
1,NC_009524,-0.33770296177246917,-0.19156257627721807,-0.09250693445417613,0.1651770866303612,1.2018667191961268,1.0761149662474812
1,NC_016027,-0.19797453458313963,-0.060104045870508424,-0.2573642250790549,-0.7166428686417747,0.7085937441772046,0.9124678463217876
1,NC_008497,-0.1379887152660351,-0.010744335174501775,-0.2734697862723312,-0.5078828531826287,0.5904119069814028,0.9924464163144515
1,NC_008345,-0.22248367062789665,-0.035437732464121935,0.006763405256649674,-0.17620606008221673,0.7940713212101433,1.130660872592239
1,NC_015144,-0.14788602297314418,0.002168019827698422,-0.3668648805380901,-0.33823963489738545,0.6782348125693644,1.1438437514715702
1,NC_007347,-0.060045934780086,0.030307285090012043,-0.17237890855089938,-0.6761893291351047,0.4908029072173912,0.8471080905306545
1,NC_006814,-0.17412484115692817,-0.1761415571045092,0.17763503762398258,0.25240709390886035,1.3002969945708807,1.8224168780794812
1,NC_008783,-0.46223159878111925,0.0033231704547045243,0.16092876633798867,0.004142290296304328,1.1393227295067012,1.0659249958679495
1,NC_012589,0.033624070274211416,-0.048317908854662736,-0.27440567052829534,-0.31789363201109033,0.3733148143665927,1.2905695123953755
1,NC_008700,-0.24773533349699384,-0.06985110910189954,0.06930650485437859,-0.15682970790217518,0.7239534317300056,1.2696530714571725
1,NC_015731,-0.10079847703132641,0.10877275707198447,-0.13699194724111693,-0.25229057220361684,1.1365158808365519,1.131594184029706
1,NC_015277,-0.07869968128983507,0.05566652912644661,-0.2796430813060122,-0.3120644039252075,0.9938225524034345,1.3211950138388442
1,NC_007577,-0.124421336637453,-0.28195322202387063,0.009909685637805934,0.30266376540646456,1.2021984801855123,1.8544545041371245
1,NC_013894,-0.41706836436098593,-0.10543107561294902,0.6764888052509519,0.15745076782924844,1.2304091510805257,2.0336055694038597
1,NC_004459,-0.2596478601883957,0.0057196251009682085,0.1174139616231446,-0.311895645207851,0.8771690097145183,0.9344269622352441
1,NC_004307,-0.07121765642331014,-0.1340258221575197,0.020339583936691913,-0.27425731002593245,0.90770439297095,1.2176301392780107
1,NC_010321,-0.1288636054087448,-0.20826884404783438,-0.08808567269708828,0.01896774808161103,0.2692763574541931,1.4672574528412037
1,NC_009338,0.027272917283879282,-0.14737797295772076,-0.16273584223037688,-0.7878951078095814,0.3645363304943459,1.1467336565135884
1,NC_008212,-0.08581877081838718,0.039050937073251975,-0.7181457415739703,-0.49876641342079836,0.7388683627410648,0.9089845474335039
1,NC_014414,-0.2638106211116374,-0.2019224090254345,0.012596172888025198,-0.23327019750024744,1.0327851693875612,1.1865643635848073
1,NC_015593,-0.1830474984623565,-0.008304283796524555,-0.1334272578967871,-0.6446464786961621,0.6521303802292215,1.153573262330104
1,NC_015379,-0.23544348820577918,-0.005419495756001759,0.08616457288660512,-0.43702368328671237,0.8928779739085215,1.0237553067871559
1,NC_015761,-0.18485656965640967,0.2350095094156504,0.02423283246269678,-0.7680960851956969,0.775480787470588,0.6953111885071945
1,NC_016051,-0.19866915216834968,-0.4057214954162788,0.4749466298131363,0.1249292488082479,0.6193961739075364,1.9479551821270813
1,NC_016807,-0.5013134167366682,-0.16671307940553134,0.2027100925594113,-0.026287701664375163,1.6038715568459336,1.1437111146922463
1,NC_015422,-0.1005586823046363,-0.12207772979031216,-0.23826546070326773,-0.39524956720841364,0.5989232826147066,0.9914099403687232
1,NC_005364,-0.1831113904864672,0.2927241276512531,-0.09347741138925869,-0.7708993763778013,1.16825007028937,0.9177740883593409
1,NC_014106,-0.21416084408693145,-0.12421058266016465,0.1457490017700045,0.282630994229749,1.4914629216092636,1.7353329917259344
1,NC_012590,-0.14637511266616018,-0.3804477913972365,0.2966303757139488,-0.05724692805634979,1.0698132163718652,1.225115155815795
1,NC_015696,-0.2733895466636729,0.15568608895425823,-0.1055412324608955,0.12478062589858516,1.2949820125570075,1.5319338265779625
1,NC_015656,-0.1303930872224057,-0.13890788902440404,0.07702598793091658,-0.8543432615449505,0.380195201320373,1.0456039681432854
1,NC_011833,-0.19551401402979313,-0.03430215904242811,0.0043673746661050325,-0.44697762027415316,1.1220127222422167,1.1914956931345193
1,NC_007205,-0.17420268115407983,-0.19594388746057967,-0.06332034838031987,-0.053903171249699275,1.0479472215131305,1.528507384544659
1,NC_012759,-0.2217025740103069,0.21616478435026754,0.13152483549458252,-0.794110510811249,0.9433995280920641,0.7330182452399426
1,NC_014760,-0.11845407060201947,-0.31276584631630144,-0.0018940310176805142,-0.021852263199817062,1.3454637469951707,1.800422299011896
1,NC_007335,-0.20533544836902254,-0.28850384051658745,0.08936261778756818,0.30270239536538956,1.1506223358168732,1.7483059382614616
1,NC_010544,-0.6474679901995032,-0.55080057661502,0.4535911140025084,0.27112665215462317,1.6013596650594546,1.5775369918942612
1,NC_007643,-0.5944117623236105,-0.30926992379204893,0.4000386919169904,-0.3076034863018826,1.2133732752644555,1.4240658010728289
1,NC_005072,-0.154166227173322,-0.25353270591392596,0.03183359026037883,0.2435956254437677,1.2293286491744957,1.823211261804314
1,NC_014125,-0.3044946404566995,-0.20042805892258697,-0.19252808871021537,0.006800174594819922,0.5788816874707259,1.1856999998512965
1,NC_004603,-0.2624627658914165,0.09986248134320845,0.08628937104695655,-0.4809068817679175,0.7412457744215879,0.8927634355641398
1,NC_016798,-0.5155446582130814,0.06427044147911443,0.1640407992180769,-0.042419439883044835,0.8081557240714694,0.8192966676473998
1,NC_003028,-0.31474661741099413,-0.5129425653893789,-0.003472092610922378,0.35813018471594604,0.85001949584488945,1.4720492658901525
1,NC_014551,-0.1937136990733324,0.19952139764034343,-0.14262953991145402,-0.6233693341253039,0.31916005123567476,0.8735144018326721
1,NC_006300,-0.3725065828916794,0.13996408373510044,0.17139951863510766,-0.5667848913160372,0.8835467842555436,0.8698906717832421
1,NC_009972,-0.17823873587981942,-0.20475749465256454,-0.249429044583188,0.22266654291118718,0.8603895075896272,0.7925380171352971
1,NC_003143,-0.30102825006204637,0.1736942614975452,0.019447991925551522,-0.43744965064138114,0.9262626159758552,0.84544129870715
1,NC_015431,-0.1851913345215921,0.2931515172769703,-0.03140427130883737,-0.7628912807822263,1.5561059443227068,1.1472631073969912
1,NC_012214,-0.23635687615035417,0.23808329003532963,0.1433811165050883,-0.7736924485294134,1.153227420509256,0.7015160422177291
1,NC_012440,-0.3990227393730072,0.04260470276921163,0.21559863672346102,0.34258599986056526,0.9895904688073064,1.547184328784415
1,NC_006834,0.07748721139723624,0.030222529095836663,-0.3168841314306169,-0.5609623871319575,0.8413990749505402,0.945188593706304
1,NC_009332,-0.44147273005573523,-0.4368685447216284,0.16521856807625887,0.24428614805986687,1.1081124146650119,1.3567934391884442
1,NC_008609,-0.23408996991709868,-0.1982839532590975,-0.01931895078693016,-0.1953633089151149,0.9488802750026899,1.3551779786533855
1,NC_014836,-0.6056000050453868,-0.009302302118389985,-0.10377496973499989,0.09272153141483852,1.174663879013798,1.6315463180746095
1,NC_013861,-0.25198589977590835,-0.26752979797128995,-0.2768171943045966,-0.04418126128548405,0.3897323246730946,0.9825901867708983
1,NC_011527,-0.4874168017141547,0.20345331574351738,0.10353130877970806,-0.2632256492283048,0.9025984198975741,1.0832746328886351
1,NC_011886,-0.08193621593200864,-0.22454275326526812,0.1401186689381671,-0.5186941196398297,0.44478517978078475,1.227397999209169
1,NC_009512,-0.2211193509426678,0.08253128163770626,0.03606990988651901,-0.471607073973076,0.8009430952515111,1.1390441813017425
1,NC_011072,-0.30320220802225356,-0.5131245823098243,-0.008950981572760724,0.38471347810973483,0.7727046583497617,1.5368817408032274
1,NC_014664,-0.29982715973494123,-0.1228185263319636,0.2822576786528129,-0.43293847052752543,0.9476167990932034,0.9751660485205902
1,NC_016445,-0.3313103250254682,0.05923319927893162,0.16867316664516085,-0.31906823802254913,0.96841745517063,0.6059363920377336
1,NC_010611,-0.3275752113626801,-0.10420068747410544,0.1438123751609553,-0.08896402866808631,1.2889530929822643,0.8156553357722985
1,NC_009073,0.2051145056370093,-0.23165729199498764,0.23231242617777365,0.013509768111339485,0.3508644223092948,1.862027387704428
1,NC_008577,-0.20491170138258527,-0.12039977084161924,0.047351966663982475,-0.02254608291655373,0.8609179392244549,0.9790661990355845
1,NC_014166,-0.0974806922028981,-0.2585466350431831,-0.2324652081747981,0.074499460537237,0.7772150824418498,1.6426102612846738
1,NC_013741,-0.19622522905915316,-0.06433982742930619,0.2744264550032051,-0.06426076249803171,0.6661079917701418,3.6494722626388647
